Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2122,BLK-2024-101045,07/06/2024,07/06/2024,Instant (10-15 min),CUST-10768,Krishna Gupta,Regular Household,India,Bengaluru,Karnataka,223829,South,GRO-AT-80146,Grocery & Staples,"Atta, Rice & Dals",Fortune Chakki Atta 10kg,436.7,3,0.1,-12.4
2123,BLK-2024-101045,07/06/2024,07/06/2024,Instant (10-15 min),CUST-10768,Krishna Gupta,Regular Household,India,Bengaluru,Karnataka,505302,South,SNA-SO-46398,Snacks & Beverages,Soft Drinks & Juices,Coca-Cola 750ml,54.78,1,0.05,5.86
2124,BLK-2024-101045,07/06/2024,07/06/2024,Instant (10-15 min),CUST-10768,Krishna Gupta,Regular Household,India,Bengaluru,Karnataka,352147,South,GRO-AT-22670,Grocery & Staples,"Atta, Rice & Dals",Tata Sampann Chana Dal 1kg,630.43,1,0.1,-33.26
2125,BLK-2023-101046,10/28/2023,10/28/2023,Express (30-60 min),CUST-10132,Shreya Mehta,Working Professional,India,Hyderabad,Telangana,317804,South,HOM-CL-12628,Home & Cleaning,Cleaning Supplies,Vim Dishwash Gel 750ml,998.98,2,0.05,70.56
2126,BLK-2024-101047,05/03/2024,05/04/2024,Scheduled Slot,CUST-11211,Arjun Bose,Working Professional,India,Kochi,Kerala,473792,South,SNA-SO-46800,Snacks & Beverages,Soft Drinks & Juices,Sprite 750ml,199.92,1,0.15,1.56
2127,BLK-2023-101048,12/09/2023,12/09/2023,Instant (10-15 min),CUST-11115,Sanjay Verma,Regular Household,India,Gurugram,Delhi,170550,North,GRO-AT-61114,Grocery & Staples,"Atta, Rice & Dals",India Gate Basmati Rice 5kg,354.87,2,0.15,-24.16
2128,BLK-2023-101048,12/09/2023,12/09/2023,Instant (10-15 min),CUST-11115,Sanjay Verma,Regular Household,India,Gurugram,Delhi,523353,North,GRO-MA-52247,Grocery & Staples,Masala & Spices,MDH Chana Masala 100g,337.24,1,0.1,-4.27
2129,BLK-2023-101049,04/25/2023,04/25/2023,Express (30-60 min),CUST-11004,Fatima Agarwal,Working Professional,India,Gurugram,Delhi,379760,North,PER-SK-75758,Personal Care,Skin & Hair Care,Patanjali Aloe Vera Gel 150ml,693.97,2,0.1,146.51
2130,BLK-2023-101050,05/13/2023,05/13/2023,Instant (10-15 min),CUST-10059,Karan Gupta,Regular Household,India,Jaipur,Rajasthan,346035,North,FRU-FR-40402,Fruits & Vegetables,Fresh Fruits,Pomegranate 1kg,296.27,1,0.1,-23.29
2131,BLK-2023-101050,05/13/2023,05/13/2023,Instant (10-15 min),CUST-10059,Karan Gupta,Regular Household,India,Jaipur,Rajasthan,464752,North,PER-OR-40676,Personal Care,Oral & Bath Care,Lifebuoy Soap Pack of 3,158.59,2,0.1,15.37
2132,BLK-2023-101050,05/13/2023,05/13/2023,Instant (10-15 min),CUST-10059,Karan Gupta,Regular Household,India,Jaipur,Rajasthan,543624,North,GRO-MA-85962,Grocery & Staples,Masala & Spices,MDH Garam Masala 100g,95.77,1,0.0,9.48
2133,BLK-2025-101051,10/26/2025,10/26/2025,Scheduled Slot,CUST-10617,Sanjay Reddy,Regular Household,India,Ahmedabad,Gujarat,272868,West,PER-OR-46982,Personal Care,Oral & Bath Care,Colgate Strong Teeth 200g,101.89,3,0.05,9.58
2134,BLK-2025-101051,10/26/2025,10/26/2025,Scheduled Slot,CUST-10617,Sanjay Reddy,Regular Household,India,Ahmedabad,Gujarat,129766,West,PER-SK-10553,Personal Care,Skin & Hair Care,Dove Shampoo 340ml,410.79,1,0.0,102.95
2135,BLK-2025-101052,07/28/2025,07/28/2025,Express (30-60 min),CUST-11466,Krishna Nair,Working Professional,India,Noida,Delhi,543212,North,DAI-MI-51748,Dairy & Breakfast,Milk & Curd,Mother Dairy Curd 400g,552.36,5,0.05,-5.38
2136,BLK-2025-101052,07/28/2025,07/28/2025,Express (30-60 min),CUST-11466,Krishna Nair,Working Professional,India,Noida,Delhi,548617,North,FRU-FR-11344,Fruits & Vegetables,Fresh Fruits,Papaya 1pc,364.83,1,0.15,-56.0
2137,BLK-2025-101052,07/28/2025,07/28/2025,Express (30-60 min),CUST-11466,Krishna Nair,Working Professional,India,Noida,Delhi,247755,North,DAI-BR-48464,Dairy & Breakfast,Bread & Eggs,Britannia Bread 400g,45.85,1,0.0,2.08
2138,BLK-2025-101053,06/19/2025,06/20/2025,Scheduled Slot,CUST-11217,Pooja Mehta,Regular Household,India,New Delhi,Delhi,592874,North,BAB-DI-68822,Baby Care,Diapers & Wipes,Huggies Wonder Pants L (36pc),1943.72,2,0.3,-195.98
2139,BLK-2025-101053,06/19/2025,06/20/2025,Scheduled Slot,CUST-11217,Pooja Mehta,Regular Household,India,New Delhi,Delhi,266884,North,HOM-KI-85785,Home & Cleaning,Kitchen & Dining,Milton Steel Casserole 1.5L,234.53,1,0.2,-10.4
2140,BLK-2025-101054,05/27/2025,05/27/2025,Scheduled Slot,CUST-10276,Imran Reddy,Regular Household,India,Bhubaneswar,Odisha,586842,East,BAB-BA-80345,Baby Care,Baby Food,Nestle Lactogen 1 400g,1694.81,4,0.2,-23.6
2141,BLK-2025-101054,05/27/2025,05/27/2025,Scheduled Slot,CUST-10276,Imran Reddy,Regular Household,India,Bhubaneswar,Odisha,502772,East,BAB-DI-10906,Baby Care,Diapers & Wipes,Pampers Diaper Pants M (44pc),1305.78,1,0.05,89.2
2142,BLK-2023-101055,12/10/2023,12/10/2023,Express (30-60 min),CUST-11014,Amit Reddy,Regular Household,India,New Delhi,Delhi,297948,North,HOM-CL-47990,Home & Cleaning,Cleaning Supplies,Surf Excel 1kg,677.14,1,0.0,72.55
2143,BLK-2023-101055,12/10/2023,12/10/2023,Express (30-60 min),CUST-11014,Amit Reddy,Regular Household,India,New Delhi,Delhi,583316,North,SNA-CH-87423,Snacks & Beverages,Chips & Namkeen,Kurkure Masala Munch 90g,120.1,1,0.1,7.43
2144,BLK-2024-101056,04/18/2024,04/18/2024,Express (30-60 min),CUST-11143,Tanvi Bose,Regular Household,India,Noida,Delhi,420852,North,FRU-FR-54810,Fruits & Vegetables,Fresh Vegetables,Spinach Bunch 250g,171.65,1,0.0,3.31
2145,BLK-2023-101057,03/03/2023,03/03/2023,Instant (10-15 min),CUST-10968,Aadhya Mehta,Working Professional,India,Chennai,Tamil Nadu,442523,South,GRO-MA-15407,Grocery & Staples,Masala & Spices,Everest Chicken Masala 100g,963.7,4,0.1,35.87
2146,BLK-2023-101057,03/03/2023,03/03/2023,Instant (10-15 min),CUST-10968,Aadhya Mehta,Working Professional,India,Chennai,Tamil Nadu,514342,South,GRO-ED-81831,Grocery & Staples,Edible Oils & Ghee,Dhara Refined Oil 1L,537.51,2,0.0,17.32
2147,BLK-2023-101057,03/03/2023,03/03/2023,Instant (10-15 min),CUST-10968,Aadhya Mehta,Working Professional,India,Chennai,Tamil Nadu,278374,South,GRO-AT-80283,Grocery & Staples,"Atta, Rice & Dals",Aashirvaad Atta 5kg,210.91,1,0.0,10.93
2148,BLK-2024-101058,11/18/2024,11/18/2024,Instant (10-15 min),CUST-11487,Aarav Menon,Regular Household,India,Pune,Maharashtra,137068,West,BAB-DI-63877,Baby Care,Diapers & Wipes,Huggies Wonder Pants L (36pc),1209.24,2,0.15,2.4
2149,BLK-2024-101058,11/18/2024,11/18/2024,Instant (10-15 min),CUST-11487,Aarav Menon,Regular Household,India,Pune,Maharashtra,201436,West,BAB-BA-89915,Baby Care,Baby Food,Nestle Lactogen 1 400g,1299.41,2,0.3,-88.15
2150,BLK-2025-101059,03/09/2025,03/09/2025,Instant (10-15 min),CUST-10265,Rajesh Singh,Regular Household,India,Kolkata,West Bengal,494240,East,FRU-FR-26439,Fruits & Vegetables,Fresh Fruits,Mango Alphonso 1kg,245.93,1,0.0,-7.65
2151,BLK-2024-101060,07/05/2024,07/05/2024,Instant (10-15 min),CUST-11224,Fatima Singh,Regular Household,India,Mumbai,Maharashtra,303720,West,GRO-AT-87412,Grocery & Staples,"Atta, Rice & Dals",Tata Sampann Toor Dal 1kg,342.67,1,0.1,-12.55
2152,BLK-2025-101061,04/08/2025,04/09/2025,Scheduled Slot,CUST-11464,Ishaan Chopra,Bulk/Office Buyer,India,Mumbai,Maharashtra,167665,West,HOM-CL-37764,Home & Cleaning,Cleaning Supplies,Vim Dishwash Gel 750ml,2270.55,4,0.1,64.57
2153,BLK-2023-101062,02/05/2023,02/05/2023,Instant (10-15 min),CUST-11559,Aarav Banerjee,Regular Household,India,Bengaluru,Karnataka,162459,South,PER-SK-96170,Personal Care,Skin & Hair Care,Himalaya Face Wash 100ml,1256.45,2,0.1,156.87
2154,BLK-2025-101063,08/16/2025,08/16/2025,Express (30-60 min),CUST-10044,Mohammed Bose,Regular Household,India,Noida,Delhi,377037,North,SNA-CH-20953,Snacks & Beverages,Chips & Namkeen,Bikaji Bhujia 200g,135.67,1,0.2,-7.99
2155,BLK-2024-101064,03/22/2024,03/22/2024,Instant (10-15 min),CUST-11470,Sneha Pillai,Regular Household,India,Kolkata,West Bengal,300119,East,HOM-CL-95336,Home & Cleaning,Cleaning Supplies,Surf Excel 1kg,566.24,1,0.15,28.18
2156,BLK-2024-101064,03/22/2024,03/22/2024,Instant (10-15 min),CUST-11470,Sneha Pillai,Regular Household,India,Kolkata,West Bengal,262488,East,ELE-MO-69059,Electronics Mini,Mobile & Gadget Accessories,boAt Type-C Cable 1m,3215.31,1,0.05,815.2
2157,BLK-2024-101064,03/22/2024,03/22/2024,Instant (10-15 min),CUST-11470,Sneha Pillai,Regular Household,India,Kolkata,West Bengal,296731,East,DAI-BR-47403,Dairy & Breakfast,Bread & Eggs,Modern Bread 400g,116.58,1,0.05,1.59
2158,BLK-2024-101064,03/22/2024,03/22/2024,Instant (10-15 min),CUST-11470,Sneha Pillai,Regular Household,India,Kolkata,West Bengal,551085,East,DAI-MI-42179,Dairy & Breakfast,Milk & Curd,Nandini Milk 500ml,92.55,1,0.15,-9.3
2159,BLK-2023-101065,09/20/2023,09/20/2023,Instant (10-15 min),CUST-11581,Krishna Reddy,Regular Household,India,Coimbatore,Tamil Nadu,507195,South,SNA-CH-68196,Snacks & Beverages,Chips & Namkeen,Haldiram's Aloo Bhujia 200g,103.68,1,0.3,-14.18
2160,BLK-2023-101066,11/14/2023,11/14/2023,Instant (10-15 min),CUST-11169,Vivaan Verma,Working Professional,India,Noida,Delhi,575762,North,PER-OR-46360,Personal Care,Oral & Bath Care,Colgate Strong Teeth 200g,538.68,1,0.0,76.3
2161,BLK-2023-101067,09/30/2023,09/30/2023,Instant (10-15 min),CUST-10130,Fatima Singh,Bulk/Office Buyer,India,Bengaluru,Karnataka,518763,South,FRU-FR-48438,Fruits & Vegetables,Fresh Fruits,Papaya 1pc,522.07,4,0.2,-54.62
2162,BLK-2023-101067,09/30/2023,09/30/2023,Instant (10-15 min),CUST-10130,Fatima Singh,Bulk/Office Buyer,India,Bengaluru,Karnataka,525089,South,DAI-MI-62732,Dairy & Breakfast,Milk & Curd,Nandini Milk 500ml,82.96,3,0.0,5.63
2163,BLK-2025-101068,10/13/2025,10/13/2025,Instant (10-15 min),CUST-10046,Imran Iyer,Regular Household,India,Mumbai,Maharashtra,188786,West,GRO-AT-93421,Grocery & Staples,"Atta, Rice & Dals",Tata Sampann Toor Dal 1kg,602.91,1,0.0,31.53
2164,BLK-2025-101068,10/13/2025,10/13/2025,Instant (10-15 min),CUST-10046,Imran Iyer,Regular Household,India,Mumbai,Maharashtra,316209,West,DAI-MI-15812,Dairy & Breakfast,Milk & Curd,Amul Toned Milk 1L,490.33,5,0.05,9.25
2165,BLK-2025-101068,10/13/2025,10/13/2025,Instant (10-15 min),CUST-10046,Imran Iyer,Regular Household,India,Mumbai,Maharashtra,110273,West,BAB-BA-79970,Baby Care,Baby Food,Nestle Lactogen 1 400g,2226.22,4,0.15,-72.44
2166,BLK-2025-101069,12/07/2025,12/07/2025,Express (30-60 min),CUST-10397,Ishita Patel,Regular Household,India,Ahmedabad,Gujarat,541797,West,FRU-FR-57351,Fruits & Vegetables,Fresh Vegetables,Mixed Vegetable Combo 2kg,169.28,4,0.2,-38.18
2167,BLK-2025-101069,12/07/2025,12/07/2025,Express (30-60 min),CUST-10397,Ishita Patel,Regular Household,India,Ahmedabad,Gujarat,213506,West,FRU-FR-28438,Fruits & Vegetables,Fresh Fruits,Mango Alphonso 1kg,169.65,1,0.1,-13.46
2168,BLK-2025-101069,12/07/2025,12/07/2025,Express (30-60 min),CUST-10397,Ishita Patel,Regular Household,India,Ahmedabad,Gujarat,244830,West,GRO-AT-76030,Grocery & Staples,"Atta, Rice & Dals",India Gate Basmati Rice 5kg,752.38,2,0.05,29.32
2169,BLK-2025-101070,10/12/2025,10/12/2025,Instant (10-15 min),CUST-10614,Krishna Patel,Working Professional,India,Nashik,Maharashtra,517020,West,SNA-CH-37361,Snacks & Beverages,Chips & Namkeen,Bikaji Bhujia 200g,321.8,2,0.05,16.87
2170,BLK-2025-101071,05/06/2025,05/06/2025,Instant (10-15 min),CUST-11715,Karan Khan,Regular Household,India,Hyderabad,Telangana,518436,South,FRU-FR-59056,Fruits & Vegetables,Fresh Fruits,Pomegranate 1kg,87.79,4,0.3,-16.24
2171,BLK-2024-101072,10/15/2024,10/15/2024,Instant (10-15 min),CUST-11271,Nikhil Iyer,Regular Household,India,Bhubaneswar,Odisha,155961,East,SNA-CH-98471,Snacks & Beverages,Chips & Namkeen,Lay's Classic Salted 52g,145.94,1,0.05,7.05
2172,BLK-2024-101073,10/15/2024,10/15/2024,Scheduled Slot,CUST-10325,Neha Chopra,Working Professional,India,Mumbai,Maharashtra,569476,West,HOM-CL-64393,Home & Cleaning,Cleaning Supplies,Surf Excel 1kg,447.18,1,0.05,22.87
2173,BLK-2024-101073,10/15/2024,10/15/2024,Scheduled Slot,CUST-10325,Neha Chopra,Working Professional,India,Mumbai,Maharashtra,539104,West,PER-OR-30232,Personal Care,Oral & Bath Care,Dettol Soap Pack of 4,191.98,1,0.15,8.82
2174,BLK-2024-101074,06/12/2024,06/12/2024,Express (30-60 min),CUST-10895,Rajesh Banerjee,Regular Household,India,Noida,Delhi,416463,North,GRO-AT-57231,Grocery & Staples,"Atta, Rice & Dals",India Gate Basmati Rice 5kg,524.16,1,0.3,-101.09
2175,BLK-2024-101074,06/12/2024,06/12/2024,Express (30-60 min),CUST-10895,Rajesh Banerjee,Regular Household,India,Noida,Delhi,443772,North,GRO-MA-18628,Grocery & Staples,Masala & Spices,Catch Turmeric Powder 200g,258.13,1,0.05,7.68
2176,BLK-2024-101074,06/12/2024,06/12/2024,Express (30-60 min),CUST-10895,Rajesh Banerjee,Regular Household,India,Noida,Delhi,112231,North,GRO-ED-56508,Grocery & Staples,Edible Oils & Ghee,Dhara Refined Oil 1L,596.27,3,0.2,-106.34
2177,BLK-2024-101075,11/22/2024,11/23/2024,Scheduled Slot,CUST-11514,Rohan Banerjee,Regular Household,India,Faridabad,Haryana,196643,North,DAI-BR-54955,Dairy & Breakfast,Bread & Eggs,Farm Eggs 6pc,249.76,2,0.0,4.26
2178,BLK-2024-101076,05/26/2024,05/26/2024,Express (30-60 min),CUST-11515,Divya Patel,Bulk/Office Buyer,India,New Delhi,Delhi,129769,North,GRO-AT-17496,Grocery & Staples,"Atta, Rice & Dals",Daawat Rozana Rice 5kg,535.39,1,0.15,-50.14
2179,BLK-2024-101077,09/15/2024,09/15/2024,Express (30-60 min),CUST-10601,Shreya Khan,Working Professional,India,Chennai,Tamil Nadu,361787,South,DAI-BR-81564,Dairy & Breakfast,Bread & Eggs,Britannia Bread 400g,169.65,1,0.0,9.71
2180,BLK-2024-101077,09/15/2024,09/15/2024,Express (30-60 min),CUST-10601,Shreya Khan,Working Professional,India,Chennai,Tamil Nadu,544783,South,FRU-FR-17821,Fruits & Vegetables,Fresh Fruits,Mango Alphonso 1kg,585.75,3,0.0,28.66
2181,BLK-2024-101077,09/15/2024,09/15/2024,Express (30-60 min),CUST-10601,Shreya Khan,Working Professional,India,Chennai,Tamil Nadu,423218,South,DAI-MI-86938,Dairy & Breakfast,Milk & Curd,Amul Taaza 1L,206.58,1,0.3,-37.45
2182,BLK-2024-101078,07/22/2024,07/22/2024,Express (30-60 min),CUST-10380,Ishaan Mehta,Regular Household,India,Chennai,Tamil Nadu,228234,South,FRU-FR-62201,Fruits & Vegetables,Fresh Vegetables,Potato 1kg,347.1,2,0.15,-39.47
2183,BLK-2024-101079,08/27/2024,08/27/2024,Instant (10-15 min),CUST-10904,Vihaan Rao,Regular Household,India,Mysuru,Karnataka,245431,South,GRO-AT-84162,Grocery & Staples,"Atta, Rice & Dals",Tata Sampann Chana Dal 1kg,55.26,1,0.1,-1.43
2184,BLK-2024-101079,08/27/2024,08/27/2024,Instant (10-15 min),CUST-10904,Vihaan Rao,Regular Household,India,Mysuru,Karnataka,124058,South,SNA-SO-48536,Snacks & Beverages,Soft Drinks & Juices,Tropicana Orange 1L,197.2,1,0.1,-4.35
2185,BLK-2024-101079,08/27/2024,08/27/2024,Instant (10-15 min),CUST-10904,Vihaan Rao,Regular Household,India,Mysuru,Karnataka,447342,South,FRU-FR-43382,Fruits & Vegetables,Fresh Vegetables,Tomato 1kg,354.68,5,0.0,10.35
2186,BLK-2024-101079,08/27/2024,08/27/2024,Instant (10-15 min),CUST-10904,Vihaan Rao,Regular Household,India,Mysuru,Karnataka,582292,South,HOM-CL-51241,Home & Cleaning,Cleaning Supplies,Colin Glass Cleaner 500ml,544.2,3,0.3,-55.03
2187,BLK-2025-101080,08/25/2025,08/25/2025,Scheduled Slot,CUST-10777,Pooja Singh,Regular Household,India,Coimbatore,Tamil Nadu,117873,South,DAI-MI-15125,Dairy & Breakfast,Milk & Curd,Mother Dairy Curd 400g,334.72,2,0.2,-47.58
2188,BLK-2024-101081,03/11/2024,03/11/2024,Scheduled Slot,CUST-10189,Kavya Patel,Working Professional,India,Gurugram,Delhi,192461,North,SNA-SO-57422,Snacks & Beverages,Soft Drinks & Juices,Real Fruit Juice Mixed 1L,154.77,1,0.05,7.28
2189,BLK-2025-101082,10/16/2025,10/16/2025,Instant (10-15 min),CUST-11141,Diya Khan,Regular Household,India,Chandigarh,Punjab,580724,North,SNA-SO-90021,Snacks & Beverages,Soft Drinks & Juices,Real Fruit Juice Mixed 1L,618.58,3,0.05,68.3
2190,BLK-2023-101083,05/15/2023,05/15/2023,Express (30-60 min),CUST-11048,Yash Banerjee,Regular Household,India,Hyderabad,Telangana,387549,South,DAI-MI-10915,Dairy & Breakfast,Milk & Curd,Amul Toned Milk 1L,261.23,2,0.0,10.23
2191,BLK-2024-101084,04/01/2024,04/01/2024,Express (30-60 min),CUST-11665,Vikram Banerjee,Regular Household,India,Chennai,Tamil Nadu,594294,South,FRU-FR-32683,Fruits & Vegetables,Fresh Vegetables,Tomato 1kg,137.92,1,0.1,-8.61
2192,BLK-2024-101084,04/01/2024,04/01/2024,Express (30-60 min),CUST-11665,Vikram Banerjee,Regular Household,India,Chennai,Tamil Nadu,222501,South,FRU-FR-70560,Fruits & Vegetables,Fresh Fruits,Mango Alphonso 1kg,1070.36,3,0.3,-255.85
2193,BLK-2024-101084,04/01/2024,04/01/2024,Express (30-60 min),CUST-11665,Vikram Banerjee,Regular Household,India,Chennai,Tamil Nadu,489614,South,HOM-CL-24221,Home & Cleaning,Cleaning Supplies,Vim Dishwash Gel 750ml,138.04,2,0.3,-11.48
2194,BLK-2024-101084,04/01/2024,04/01/2024,Express (30-60 min),CUST-11665,Vikram Banerjee,Regular Household,India,Chennai,Tamil Nadu,432232,South,FRU-FR-62417,Fruits & Vegetables,Fresh Fruits,Papaya 1pc,434.35,2,0.1,-76.92
2195,BLK-2025-101085,02/08/2025,02/08/2025,Express (30-60 min),CUST-10275,Ayesha Iyer,Regular Household,India,Ahmedabad,Gujarat,284146,West,GRO-MA-45478,Grocery & Staples,Masala & Spices,MDH Garam Masala 100g,547.72,3,0.3,-102.95
2196,BLK-2025-101085,02/08/2025,02/08/2025,Express (30-60 min),CUST-10275,Ayesha Iyer,Regular Household,India,Ahmedabad,Gujarat,264682,West,PER-SK-38608,Personal Care,Skin & Hair Care,Patanjali Aloe Vera Gel 150ml,1147.45,1,0.0,286.62
2197,BLK-2025-101085,02/08/2025,02/08/2025,Express (30-60 min),CUST-10275,Ayesha Iyer,Regular Household,India,Ahmedabad,Gujarat,459473,West,GRO-ED-55454,Grocery & Staples,Edible Oils & Ghee,Fortune Sunflower Oil 1L,1792.8,2,0.1,2.14
2198,BLK-2025-101086,01/20/2025,01/20/2025,Instant (10-15 min),CUST-10487,Reyansh Kumar,Working Professional,India,Hyderabad,Telangana,425030,South,DAI-MI-54510,Dairy & Breakfast,Milk & Curd,Mother Dairy Curd 400g,377.67,2,0.15,-31.47
2199,BLK-2024-101087,08/04/2024,08/04/2024,Instant (10-15 min),CUST-10022,Aditya Rao,Regular Household,India,Ahmedabad,Gujarat,428562,West,FRU-FR-84329,Fruits & Vegetables,Fresh Vegetables,Tomato 1kg,743.36,3,0.0,7.86
2200,BLK-2024-101087,08/04/2024,08/04/2024,Instant (10-15 min),CUST-10022,Aditya Rao,Regular Household,India,Ahmedabad,Gujarat,170821,West,GRO-ED-55155,Grocery & Staples,Edible Oils & Ghee,Patanjali Mustard Oil 1L,1894.73,3,0.0,184.79
2201,BLK-2024-101088,08/23/2024,08/23/2024,Express (30-60 min),CUST-11499,Ishita Chopra,Bulk/Office Buyer,India,New Delhi,Delhi,485163,North,GRO-ED-78546,Grocery & Staples,Edible Oils & Ghee,Dhara Refined Oil 1L,1358.85,5,0.15,-110.99
2202,BLK-2025-101089,10/31/2025,10/31/2025,Instant (10-15 min),CUST-10852,Tanvi Banerjee,Working Professional,India,Chennai,Tamil Nadu,284665,South,GRO-AT-20817,Grocery & Staples,"Atta, Rice & Dals",Daawat Rozana Rice 5kg,2198.93,5,0.15,-137.37
2203,BLK-2024-101090,12/01/2024,12/01/2024,Express (30-60 min),CUST-10236,Ishita Menon,Working Professional,India,Kolkata,West Bengal,507821,East,FRU-FR-67399,Fruits & Vegetables,Fresh Fruits,Banana 1 Dozen,179.35,1,0.1,-19.24
2204,BLK-2024-101090,12/01/2024,12/01/2024,Express (30-60 min),CUST-10236,Ishita Menon,Working Professional,India,Kolkata,West Bengal,117815,East,GRO-ED-72443,Grocery & Staples,Edible Oils & Ghee,Amul Ghee 1L,972.71,3,0.0,87.25
2205,BLK-2025-101091,11/18/2025,11/18/2025,Express (30-60 min),CUST-10217,Ishita Gupta,Regular Household,India,New Delhi,Delhi,404426,North,FRU-FR-85741,Fruits & Vegetables,Fresh Vegetables,Potato 1kg,568.61,5,0.1,-19.47
2206,BLK-2025-101091,11/18/2025,11/18/2025,Express (30-60 min),CUST-10217,Ishita Gupta,Regular Household,India,New Delhi,Delhi,208434,North,DAI-MI-27750,Dairy & Breakfast,Milk & Curd,Mother Dairy Curd 400g,223.34,4,0.0,14.02
2207,BLK-2025-101091,11/18/2025,11/18/2025,Express (30-60 min),CUST-10217,Ishita Gupta,Regular Household,India,New Delhi,Delhi,466352,North,SNA-CH-38786,Snacks & Beverages,Chips & Namkeen,Haldiram's Aloo Bhujia 200g,197.65,1,0.2,-10.21
2208,BLK-2025-101092,01/04/2025,01/04/2025,Instant (10-15 min),CUST-11133,Priya Malhotra,Regular Household,India,Kochi,Kerala,338121,South,GRO-AT-40485,Grocery & Staples,"Atta, Rice & Dals",Daawat Rozana Rice 5kg,1219.01,3,0.05,70.97
2209,BLK-2024-101093,06/25/2024,06/25/2024,Express (30-60 min),CUST-11716,Rohan Reddy,Regular Household,India,Bengaluru,Karnataka,332290,South,BAB-BA-17462,Baby Care,Baby Food,Nestle Lactogen 1 400g,1581.46,2,0.05,156.06
2210,BLK-2024-101093,06/25/2024,06/25/2024,Express (30-60 min),CUST-11716,Rohan Reddy,Regular Household,India,Bengaluru,Karnataka,312353,South,BAB-DI-83955,Baby Care,Diapers & Wipes,Pampers Diaper Pants M (44pc),7424.32,5,0.3,-1223.72
2211,BLK-2024-101093,06/25/2024,06/25/2024,Express (30-60 min),CUST-11716,Rohan Reddy,Regular Household,India,Bengaluru,Karnataka,355624,South,DAI-BR-61268,Dairy & Breakfast,Bread & Eggs,Britannia Bread 400g,481.48,4,0.2,-51.84
2212,BLK-2024-101093,06/25/2024,06/25/2024,Express (30-60 min),CUST-11716,Rohan Reddy,Regular Household,India,Bengaluru,Karnataka,596866,South,BAB-BA-35374,Baby Care,Baby Food,Nestle Lactogen 1 400g,534.16,1,0.2,-35.72
2213,BLK-2025-101094,01/25/2025,01/26/2025,Scheduled Slot,CUST-10520,Sneha Banerjee,Bulk/Office Buyer,India,New Delhi,Delhi,486017,North,FRU-FR-20442,Fruits & Vegetables,Fresh Fruits,Apple Shimla 1kg,242.44,1,0.15,-33.7
2214,BLK-2025-101094,01/25/2025,01/26/2025,Scheduled Slot,CUST-10520,Sneha Banerjee,Bulk/Office Buyer,India,New Delhi,Delhi,595922,North,DAI-MI-24519,Dairy & Breakfast,Milk & Curd,Amul Taaza 1L,70.5,1,0.05,-0.75
2215,BLK-2025-101094,01/25/2025,01/26/2025,Scheduled Slot,CUST-10520,Sneha Banerjee,Bulk/Office Buyer,India,New Delhi,Delhi,111750,North,DAI-BR-84189,Dairy & Breakfast,Bread & Eggs,Modern Bread 400g,47.63,1,0.2,-5.98
2216,BLK-2025-101094,01/25/2025,01/26/2025,Scheduled Slot,CUST-10520,Sneha Banerjee,Bulk/Office Buyer,India,New Delhi,Delhi,317527,North,GRO-ED-79666,Grocery & Staples,Edible Oils & Ghee,Dhara Refined Oil 1L,688.15,1,0.0,58.49
2217,BLK-2023-101095,11/25/2023,11/25/2023,Instant (10-15 min),CUST-11510,Myra Gupta,Regular Household,India,Kolkata,West Bengal,344153,East,DAI-MI-47927,Dairy & Breakfast,Milk & Curd,Mother Dairy Curd 400g,207.8,2,0.05,-2.47
